source,headline,headline_processed,headline_length,unique_words,buzzword_frequency,word_length,word_length_processed,upper_words,sensational
Reuters,"Explainer: A guide to UN climate jargon, from NDCs to 'unabated' emissions",explain guid un climat jargon ndc unab emiss,12,1.0,0.0,5.25,4.625,0.16666666666666666,0
Reuters,"Defying Pope's calls for climate action, US Catholic bishops cling to fossil fuels",defi pope call climat action u cathol bishop cling fossil fuel,13,1.0,0.0,5.384615384615385,4.7272727272727275,0.07692307692307693,0
Reuters,"After Munger's death, Berkshire succession comes into focus",munger death berkshir success come focu,8,1.0,0.0,6.5,5.666666666666667,0.0,0
Reuters,COP28 summit: Future of fossil fuels center stage at climate talks,cop summit futur fossil fuel center stage climat talk,11,1.0,0.0,5.090909090909091,5.0,0.09090909090909091,0
Reuters,Unity Software to cut 3.8% of staff in 'company reset',uniti softwar cut staff compani reset,10,1.0,0.0,4.5,5.333333333333333,0.0,0
Reuters,US FAA tightens aircraft certification oversight after Boeing MAX crashes,u faa tighten aircraft certif oversight boe max crash,10,1.0,0.0,6.4,5.0,0.3,0
Reuters,"Charlie Munger, who was Warren Buffett's right-hand man, dies at 99",charli munger warren buffett righthand man dy,11,1.0,0.0,5.181818181818182,5.571428571428571,0.0,0
Reuters,"OBITUARY - Charlie Munger, the 'Oracle of Pasadena' who was Buffett's second-in-command",obituari charli munger oracl pasadena buffett secondincommand,12,1.0,0.0,6.333333333333333,7.857142857142857,0.08333333333333333,0
Reuters,Disney CEO Bob Iger says company is ready to start building,disney ceo bob iger say compani readi start build,11,1.0,0.18181818181818182,4.454545454545454,4.555555555555555,0.09090909090909091,0
Reuters,New York gets $24 mln federal funding to bolster electric grid,new york get mln feder fund bolster electr grid,11,1.0,0.18181818181818182,4.7272727272727275,4.333333333333333,0.0,0
Reuters,Bank of America pays $12 mln fine for reporting false mortgage data,bank america pay mln fine report fals mortgag data,12,1.0,0.0,4.666666666666667,4.666666666666667,0.0,0
Reuters,US Cyber Monday sales hit record $12.4 billion on big discounts - report,u cyber monday sale hit record billion big discount report,13,1.0,0.0,4.615384615384615,4.9,0.07692307692307693,0
Reuters,WHO authorizes emergency use of Novavax's updated COVID vaccine,author emerg use novavax updat covid vaccin,9,1.0,0.0,6.111111111111111,5.285714285714286,0.2222222222222222,0
Reuters,Exclusive: Toyota group companies plan $4.7 bln sale of Denso stake -sources,exclus toyota group compani plan bln sale denso stake sourc,12,1.0,0.08333333333333333,5.416666666666667,5.0,0.0,0
Reuters,"Lilly's Mounjaro leads to more and faster weight loss than Novo obesity drug, data analysis finds",lilli mounjaro lead faster weight loss novo obes drug data analysi find,16,1.0,0.0,5.125,5.0,0.0,0
Reuters,Deal-hunters on track to spend record $12 bln in US Cyber Monday shopping spree,dealhunt track spend record bln u cyber monday shop spree,14,1.0,0.0,4.714285714285714,4.8,0.07142857142857142,0
Reuters,"3M, DuPont Defeat Class Action over Forever Chemicals",dupont defeat class action forev chemic,8,1.0,0.0,5.75,5.666666666666667,0.125,0
Reuters,Focus: Tesla on two wheels? India's Ola Electric feels the strains of success,focu tesla two wheel india ola electr feel strain success,13,1.0,0.0,5.0,4.8,0.0,0
Reuters,Deutsche Bank sees 12% upside to S&P 500 through 2024-end,deutsch bank see upsid sp end,10,1.0,0.0,4.8,4.0,0.1,0
Reuters,Britain detects first human case of flu strain similar to pig virus,britain detect first human case flu strain similar pig viru,12,1.0,0.0,4.666666666666667,5.0,0.0,0
Reuters,Volkswagen to reduce headcount at 'no longer competitive' VW brand,volkswagen reduc headcount longer competit vw brand,10,1.0,0.0,5.7,6.428571428571429,0.1,0
Reuters,"Global bank ranking removes Unicredit and moves up UBS, China banks",global bank rank remov unicredit move ub china bank,11,0.8888888888888888,0.0,5.181818181818182,4.777777777777778,0.09090909090909091,0
Reuters,Price-sensitive US shoppers nab early 'Cyber Monday' deals,pricesensit u shopper nab earli cyber monday deal,8,1.0,0.0,6.375,5.25,0.125,0
Reuters,Explainer: What's the plan for this year's COP28 climate summit?,explain what plan year cop climat summit,10,1.0,0.0,5.5,4.857142857142857,0.1,0
Reuters,COP28 climate summit puts spotlight on turning methane pledges into action,cop climat summit put spotlight turn methan pledg action,11,1.0,0.0,5.818181818181818,5.333333333333333,0.09090909090909091,0
Reuters,Biden to skip COP climate meeting in Dubai- official,biden skip cop climat meet dubai offici,9,1.0,0.0,4.888888888888889,4.714285714285714,0.1111111111111111,0
Reuters,Focus: Indian drug manufacturers benefit from Big Pharma interest beyond China,focu indian drug manufactur benefit big pharma interest beyond china,11,1.0,0.0,6.181818181818182,5.9,0.0,0
Reuters,Court fines Germany's Uniper $600 million over LNG contract pricing,court fine germani unip million lng contract price,10,1.0,0.0,5.8,5.375,0.1,0
Reuters,"Germany's Kuehne examines offer for Signa's Hamburg skyscraper, Handelsblatt reports",germani kuehn examin offer signa hamburg skyscrap handelsblatt report,10,1.0,0.0,7.5,6.777777777777778,0.0,0
Reuters,Shoppers click 'buy' as retailers slash prices ahead of Cyber Monday,shopper click buy retail slash price ahead cyber monday,11,1.0,0.0,5.2727272727272725,5.222222222222222,0.0,0
Reuters,US Black Friday sales rise 2.5% -Mastercard Spendingpulse,u black friday sale rise mastercard spendingpuls,8,1.0,0.0,6.25,6.0,0.125,0
Reuters,X may lose up to $75M by year-end on advertiser exodus,x may lose yearend advertis exodu,11,1.0,0.0,4.0,4.666666666666667,0.18181818181818182,0
Reuters,Sri Lanka to OK Sinopec's $4.5 bln refinery proposal on Monday -minister,sri lanka ok sinopec bln refineri propos monday minist,12,1.0,0.0,5.083333333333333,5.111111111111111,0.08333333333333333,0
Reuters,"World's largest iceberg breaks free, heads toward Southern Ocean",world largest iceberg break free head toward southern ocean,9,1.0,0.0,6.222222222222222,5.666666666666667,0.0,0
Reuters,Buffett's Berkshire Hathaway exits India's Paytm in $165 million deal,buffett berkshir hathaway exit india paytm million deal,10,1.0,0.0,6.0,6.0,0.0,0
Reuters,Swedish union blocks Tesla components as dispute intensifies,swedish union block tesla compon disput intensifi,8,1.0,0.0,6.625,6.142857142857143,0.0,0
Reuters,"Tesla ready to invest up to $2 bln to build India factory, but with riders -ET",tesla readi invest bln build india factori rider et,16,1.0,0.0,3.9375,4.777777777777778,0.0625,0
Reuters,Grid operator to interfere in Finnish electricity market after bidding error,grid oper interfer finnish electr market bid error,11,1.0,0.0,6.0,5.375,0.0,0
Reuters,Explainer: Global fossil fuel subsidies on the rise despite calls for phase-out,explain global fossil fuel subsidi rise despit call phaseout,12,1.0,0.0,5.666666666666667,5.777777777777778,0.0,0
Reuters,"Exclusive: Barclays working on $1.25 billion cost plan, could cut up to 2,000 jobs -source",exclus barclay work billion cost plan could cut job sourc,15,1.0,0.06666666666666667,5.066666666666666,4.8,0.0,0
Reuters,Don't press 'pandemic panic button' scientists caution on China pneumonia report,dont press pandem panic button scientist caution china pneumonia report,11,1.0,0.0,6.363636363636363,6.2,0.0,0
Reuters,Sam Altman's ouster was precipitated by letter to board about AI breakthrough,sam altman ouster precipit letter board ai breakthrough,12,1.0,0.0,5.5,6.0,0.08333333333333333,0
Reuters,FAA approves Boeing to start 737 MAX 10 certification flight tests,faa approv boe start max certif flight test,11,1.0,0.09090909090909091,5.090909090909091,4.5,0.18181818181818182,0
Reuters,Sony facing $7.9B mass lawsuit over Playstation Store prices,soni face b mass lawsuit playstat store price,9,1.0,0.0,5.777777777777778,4.75,0.1111111111111111,0
Reuters,Deere forecasts downbeat profit as high borrowing costs pinch demand,deer forecast downbeat profit high borrow cost pinch demand,10,1.0,0.0,5.9,5.666666666666667,0.0,0
Reuters,Mitsubishi Heavy expects to double defence revenue next year,mitsubishi heavi expect doubl defenc revenu next year,9,1.0,0.0,5.777777777777778,5.75,0.0,0
Reuters,Planting 'koala corridors' to save Australia's endangered marsupial,plant koala corridor save australia endang marsupi,8,1.0,0.0,7.5,6.285714285714286,0.0,0
Reuters,Citi makes new appointments in Asia Pacific as part of restructuring,citi make new appoint asia pacif part restructur,11,1.0,0.18181818181818182,5.2727272727272725,5.125,0.0,0
Reuters,Why carbon capture is no easy solution to climate change,carbon captur easi solut climat chang,10,1.0,0.0,4.7,5.333333333333333,0.0,0
Reuters,Economic models buckle under strain of climate reality,econom model buckl strain climat realiti,8,1.0,0.0,5.875,5.833333333333333,0.0,0
Reuters,Buffett says Berkshire has the 'right CEO' to succeed him,buffett say berkshir right ceo succeed,10,1.0,0.1,4.8,5.5,0.1,0
Reuters,OpenAI investors considering suing the board after CEO's abrupt firing,openai investor consid su board ceo abrupt fire,10,1.0,0.0,6.1,5.0,0.0,0
Reuters,Giant batteries drain economics of gas power plants,giant batteri drain econom ga power plant,8,1.0,0.0,5.5,5.0,0.0,0
Reuters,Tesla Launched Its Own Car Insurance. These Drivers Say It's A Lemon,tesla launch car insur driver say lemon,12,1.0,0.08333333333333333,4.75,4.714285714285714,0.08333333333333333,0
Reuters,OpenAI's board approached Anthropic CEO about top job and merger,openai board approach anthrop ceo top job merger,10,1.0,0.0,5.5,5.125,0.1,0
Reuters,Indian researchers find no link between sudden death and COVID shots,indian research find link sudden death covid shot,11,1.0,0.0,5.2727272727272725,5.25,0.09090909090909091,0
Reuters,"Venmo, Cash App users sue Apple over peer-to-peer payment fees",venmo cash app user sue appl peertop payment fee,10,1.0,0.0,5.3,4.444444444444445,0.0,0
Reuters,Wells Fargo employees at two branches mount unionization campaign,well fargo employe two branch mount union campaign,9,1.0,0.0,6.333333333333333,5.375,0.0,0
Reuters,US to offer more free COVID tests nationwide,u offer free covid test nationwid,8,1.0,0.0,4.625,4.666666666666667,0.25,0
Reuters,"Researchers return to Alzheimer's vaccines, buoyed by recent drug success",research return alzheim vaccin buoy recent drug success,10,1.0,0.0,6.4,6.0,0.0,0
Reuters,Wegovy craze was all the rage on Q3 earnings calls,wegovi craze rage q earn call,10,1.0,0.0,4.1,4.0,0.1,0
Reuters,"Citigroup employees brace for layoffs, management overhaul - sources",citigroup employe brace layoff manag overhaul sourc,9,1.0,0.0,6.666666666666667,6.428571428571429,0.0,0
Reuters,Spanish supermarkets lock up olive oil as shoplifting surges,spanish supermarket lock oliv oil shoplift surg,9,1.0,0.0,5.777777777777778,5.857142857142857,0.0,0
Reuters,GM's cruise CEO resigns from company - email,gm cruis ceo resign compani email,8,1.0,0.0,4.625,4.666666666666667,0.125,0
